"id","year","EMPL","AV","STAF","TURN","TOAS","nacerev1primarycode","year_inc","industry_code","industry","industry_factor"
"PL30554",1999,108,6498,1927,22281,13157,2451,"1991",24,1,"manufacturing"
"PL30554",1997,71,4482,1210,15347,7791,2451,"1991",24,1,"manufacturing"
"PL30554",1996,60,3190,957,11906,6131,2451,"1991",24,1,"manufacturing"
"PL30557",1998,486,1732,1581,8150,7714,4010,"1974",40,1,"manufacturing"
"PL30557",2001,370,1241,1603,6723,7311,4010,"1974",40,1,"manufacturing"
"PL30557",1999,435,2012,1636,6690,7469,4010,"1974",40,1,"manufacturing"
"PL30557",2000,370,1895,1581,6246,7299,4010,"1974",40,1,"manufacturing"
"PL30557",1997,584,1989,1677,8003,7865,4010,"1974",40,1,"manufacturing"
"PL30560",2001,1063,13802,8513,57805,48803,3150,"1923",31,1,"manufacturing"
"PL30560",1999,1047,9967,6074,34437,30310,3150,"1923",31,1,"manufacturing"
"PL30560",2000,1063,12201,6491,42307,38423,3150,"1923",31,1,"manufacturing"
"PL30563",1997,339,3203,2016,22204,6700,4521,"1993",45,1,"manufacturing"
"PL30563",1999,64,1305,1204,2734,1386,4521,"1993",45,1,"manufacturing"
"PL30564",1996,85,999,160,21030,1972,5170,"1990",51,2,"services"
"PL30564",1999,122,1430,742,33129,4810,5170,"1990",51,2,"services"
"PL30564",1997,76,727,209,22825,2104,5170,"1990",51,2,"services"
"PL30564",2000,104,1627,691,28773,6461,5170,"1990",51,2,"services"
"PL30565",1998,50,422,202,16490,1342,5151,"1990",51,2,"services"
"PL30568",2001,50,682,590,3502,1545,5170,"1994",51,2,"services"
"PL30569",2000,80,591,377,5724,1846,5020,"1992",50,2,"services"
"PL30569",2001,80,412,321,2717,1272,5020,"1992",50,2,"services"
"PL30569",1999,81,687,349,8079,1908,5020,"1992",50,2,"services"
"PL30570",1998,287,1644,1202,4483,1663,6021,"1976",60,2,"services"
"PL30570",2000,280,1907,1426,4377,1835,6021,"1976",60,2,"services"
"PL30570",1997,295,1609,1126,4060,1724,6021,"1976",60,2,"services"
"PL30570",1999,289,1760,1324,4122,1775,6021,"1976",60,2,"services"
"PL30571",1996,608,2846,2140,9477,4628,6021,"1976",60,2,"services"
"PL30571",2000,561,2287,1874,8292,3545,6021,"1976",60,2,"services"
"PL30571",1997,584,2728,2113,9801,3957,6021,"1976",60,2,"services"
"PL30571",1998,530,3193,2411,11521,4151,6021,"1976",60,2,"services"
"PL30571",1999,561,3669,2746,11635,3984,6021,"1976",60,2,"services"
"PL30572",1998,177,1155,704,4380,1193,2811,"1991",28,1,"manufacturing"
"PL30575",1996,63,324,285,10342,1683,5154,"1989",51,2,"services"
"PL30576",2000,324,6783,3096,28819,33884,2222,"1957",22,1,"manufacturing"
"PL30576",1999,318,8439,2880,18620,14827,2222,"1957",22,1,"manufacturing"
"PL30576",1996,259,9801,1922,20318,14521,2222,"1957",22,1,"manufacturing"
"PL30576",2001,324,6481,3804,75730,96106,2222,"1957",22,1,"manufacturing"
"PL30576",1997,285,8206,2001,17366,13031,2222,"1957",22,1,"manufacturing"
"PL30576",1998,287,6632,2276,14789,14689,2222,"1957",22,1,"manufacturing"
"PL30588",1996,31,1271,288,13002,3154,2523,"1994",25,1,"manufacturing"
"PL30590",1996,22,5973,4153,19003,4109,5010,"1991",50,2,"services"
"PL30590",1998,35,7015,5483,22161,6035,5010,"1991",50,2,"services"
"PL30590",1999,46,4141,3356,19050,5693,5010,"1991",50,2,"services"
"PL30590",1997,38,8751,6721,20911,4601,5010,"1991",50,2,"services"
"PL30590",2000,50,5491,3650,21966,5840,5010,"1991",50,2,"services"
"PL30590",2001,50,2242,1767,14064,4909,5010,"1991",50,2,"services"
"PL30591",2000,2,220,160,15824,7491,7484,"1993",74,2,"services"
"PL30591",1996,26,375,498,12499,5215,7484,"1993",74,2,"services"
"PL30592",1998,1693,9277,6257,21167,69010,7310,"1975",73,2,"services"
"PL30592",1997,1576,7955,5630,20534,68250,7310,"1975",73,2,"services"
"PL30592",1999,1428,7881,6095,15561,58149,7310,"1975",73,2,"services"
"PL30592",2000,1220,6860,4356,11656,58812,7310,"1975",73,2,"services"
"PL30594",2001,25,896,393,10806,3544,4521,"1994",45,1,"manufacturing"
"PL30594",2000,25,906,306,7007,6591,4521,"1994",45,1,"manufacturing"
"PL30594",1998,28,1083,408,5874,4375,4521,"1994",45,1,"manufacturing"
"PL30596",2000,3200,25303,24077,43589,45316,8030,"1945",80,2,"services"
"PL30596",1996,3000,16628,15421,34444,34316,8030,"1945",80,2,"services"
"PL30596",1999,3000,23769,22037,41151,37991,8030,"1945",80,2,"services"
"PL30598",2001,752,3905,5250,9672,11006,6311,"1995",63,2,"services"
"PL30598",1998,889,3184,4317,11423,8936,6311,"1995",63,2,"services"
"PL30598",1997,1017,6800,4233,16426,11234,6311,"1995",63,2,"services"
"PL30599",1997,1634,23706,8598,128192,135081,4010,"1945",40,1,"manufacturing"
"PL30599",1998,1638,30452,9824,174965,149803,4010,"1945",40,1,"manufacturing"
"PL30599",1999,1629,37187,11737,148720,137289,4010,"1945",40,1,"manufacturing"
"PL30599",2000,1635,38473,12713,153141,145595,4010,"1945",40,1,"manufacturing"
"PL30600",2000,640,1635,2462,7083,8129,2940,"1798",29,1,"manufacturing"
"PL30600",1999,600,4109,3946,11542,9543,2940,"1798",29,1,"manufacturing"
"PL30600",1997,954,3313,3227,11337,12672,2940,"1798",29,1,"manufacturing"
"PL30600",1996,1199,3595,3473,13026,16495,2940,"1798",29,1,"manufacturing"
"PL30602",2001,60,9989,1357,43895,30677,2222,"1993",22,1,"manufacturing"
"PL30602",1997,30,3820,250,13600,4932,2222,"1993",22,1,"manufacturing"
"PL30602",1998,43,2714,364,15037,24404,2222,"1993",22,1,"manufacturing"
"PL30602",1999,45,6980,631,23718,19455,2222,"1993",22,1,"manufacturing"
"PL30602",1996,24,2719,119,10377,3016,2222,"1993",22,1,"manufacturing"
"PL30602",2000,60,9144,1029,39507,28467,2222,"1993",22,1,"manufacturing"
"PL30604",1998,739,4226,4025,22875,7090,2751,"1971",27,1,"manufacturing"
"PL30606",1998,231,3861,1652,20557,13677,4030,"1966",40,1,"manufacturing"
"PL30606",2000,196,3217,1376,17019,11991,4030,"1966",40,1,"manufacturing"
"PL30606",1996,474,6672,2036,24085,22029,4030,"1966",40,1,"manufacturing"
"PL30606",1997,440,4878,1940,19527,16710,4030,"1966",40,1,"manufacturing"
"PL30606",1999,207,2667,1392,17241,12523,4030,"1966",40,1,"manufacturing"
"PL30607",1996,165,1544,461,15741,5500,1598,"1991",15,1,"manufacturing"
"PL30609",1999,408,10196,2774,81588,31392,1586,"1991",15,1,"manufacturing"
"PL30609",1997,184,7244,927,60729,26468,1586,"1991",15,1,"manufacturing"
"PL30609",2000,490,5226,3361,74509,27169,1586,"1991",15,1,"manufacturing"
"PL30612",1998,174,3270,689,12250,5582,3614,"1990",36,1,"manufacturing"
"PL30612",2000,150,4008,1044,11639,7706,3614,"1990",36,1,"manufacturing"
"PL30613",2000,340,35895,9388,461412,137795,5164,"1992",51,2,"services"
"PL30613",1998,44,3530,876,46856,54777,5164,"1992",51,2,"services"
"PL30614",1998,198,3748,1113,28998,21156,1533,"1994",15,1,"manufacturing"
"PL30614",1999,200,2488,1332,21120,17603,1533,"1994",15,1,"manufacturing"
"PL30614",2000,220,2282,1510,18545,18287,1533,"1994",15,1,"manufacturing"
"PL30616",1997,72,12,586,11336,11740,1571,"1991",15,1,"manufacturing"
"PL30616",1996,77,1390,508,11365,6215,1571,"1991",15,1,"manufacturing"
"PL30617",1996,45,377,73,12748,1587,5170,"1991",51,2,"services"
"PL30617",1999,50,715,211,11378,1568,5170,"1991",51,2,"services"
"PL30617",1998,350,563,119,12342,2144,5170,"1991",51,2,"services"
"PL30617",1997,50,370,89,11688,1756,5170,"1991",51,2,"services"
"PL30618",1996,1202,6756,6068,11901,13667,8030,"1949",80,2,"services"
"PL30622",1999,429,7504,3410,10506,3605,4521,"1946",45,1,"manufacturing"
"PL30622",1997,555,3574,3616,11641,4336,4521,"1946",45,1,"manufacturing"
"PL30622",1998,536,3847,3421,11345,3726,4521,"1946",45,1,"manufacturing"
"PL30626",2000,32,2100,856,19480,6107,5170,"1991",51,2,"services"
"PL30626",1998,35,1431,711,19227,4831,5170,"1991",51,2,"services"
"PL30626",1996,26,2149,524,10815,3973,5170,"1991",51,2,"services"
"PL30628",1999,620,6276,1466,30779,17397,5212,"1991",52,2,"services"
"PL30628",1997,368,3191,624,28935,14237,5212,"1991",52,2,"services"
"PL30628",1998,421,3788,944,27938,17291,5212,"1991",52,2,"services"
"PL30628",2000,660,3880,1739,10909,14300,5212,"1991",52,2,"services"
"PL30631",1996,184,2498,445,6766,3305,3220,"1984",32,1,"manufacturing"
"PL30631",2000,260,2348,670,7745,10241,3220,"1984",32,1,"manufacturing"
"PL30631",1999,243,1797,717,6594,11055,3220,"1984",32,1,"manufacturing"
"PL30631",1997,309,2136,588,8128,4366,3220,"1984",32,1,"manufacturing"
"PL30631",1998,266,2245,605,7315,13874,3220,"1984",32,1,"manufacturing"
"PL30633",1997,151,886,455,5461,42662,7032,"1975",70,2,"services"
"PL30638",1996,130,549,546,4066,1200,5010,"1990",50,2,"services"
"PL30638",2000,135,1170,928,7184,2086,5010,"1990",50,2,"services"
"PL30638",1999,140,1260,925,10660,1765,5010,"1990",50,2,"services"
"PL30639",1996,124,808,528,4176,1639,2413,"1994",24,1,"manufacturing"
"PL30640",1997,80,1066,148,5734,2801,2523,"1991",25,1,"manufacturing"
"PL30640",2000,80,2482,331,11566,6831,2523,"1991",25,1,"manufacturing"
"PL30640",1999,92,1736,298,8886,5152,2523,"1991",25,1,"manufacturing"
"PL30642",1998,300,5594,2166,12870,6784,1598,"1993",15,1,"manufacturing"
"PL30642",1999,303,5222,2672,10666,5365,1598,"1993",15,1,"manufacturing"
"PL30642",2000,354,6536,3151,13090,6621,1598,"1993",15,1,"manufacturing"
"PL30646",2000,597,2840,2015,27737,8345,3150,"1993",31,1,"manufacturing"
"PL30646",1996,215,776,523,4619,4807,3150,"1993",31,1,"manufacturing"
"PL30646",1999,584,2036,1501,23803,9166,3150,"1993",31,1,"manufacturing"
"PL30648",1997,366,892,819,4505,8352,2932,"1946",29,1,"manufacturing"
"PL30649",2000,170,2308,1222,12665,3980,6340,"1993",63,2,"services"
"PL30649",2001,170,2090,1425,12816,4734,6340,"1993",63,2,"services"
"PL30649",1998,131,1615,694,6085,3141,6340,"1993",63,2,"services"
"PL30649",1999,170,1814,1105,9825,3778,6340,"1993",63,2,"services"
"PL30651",1997,1,286,77,7271,2981,5212,"1992",52,2,"services"
"PL30651",1998,1,774,111,9016,3139,5212,"1992",52,2,"services"
"PL30653",1998,38,1927,472,4909,5201,2912,"1992",29,1,"manufacturing"
"PL30654",1999,146,1660,743,43115,5720,5170,"1992",51,2,"services"
"PL30655",1997,1150,741,302,26593,13994,2914,"1995",29,1,"manufacturing"
"PL30662",1999,176,955,547,5462,3297,2972,"1993",29,1,"manufacturing"
"PL30662",2000,165,1204,796,6001,3812,2972,"1993",29,1,"manufacturing"
"PL30666",1999,166,1614,1251,14703,4954,2811,"1993",28,1,"manufacturing"
"PL30666",2000,160,1662,1346,15872,7677,2811,"1993",28,1,"manufacturing"
"PL30666",2001,160,1850,1489,15554,5769,2811,"1993",28,1,"manufacturing"
"PL30668",2000,250,1623,1149,4028,1819,6021,"1961",60,2,"services"
"PL30668",1999,278,1537,1144,3763,1589,6021,"1961",60,2,"services"
"PL30668",1998,301,1368,1066,4323,1872,6021,"1961",60,2,"services"
"PL30670",2000,60,2049,653,22695,18812,2522,"1994",25,1,"manufacturing"
"PL30670",1999,58,1711,583,18187,13471,2522,"1994",25,1,"manufacturing"
"PL30670",2001,60,2462,791,33333,22644,2522,"1994",25,1,"manufacturing"
"PL30671",1999,114,1109,671,3950,1852,4523,"1992",45,1,"manufacturing"
"PL30674",2000,202,1963,1889,4657,1590,4525,"1962",45,1,"manufacturing"
"PL30674",1999,206,2064,1867,4516,1692,4525,"1962",45,1,"manufacturing"
"PL30676",1999,481,3324,1987,10045,16104,2640,"1993",26,1,"manufacturing"
"PL30676",1998,471,3182,1863,9732,12038,2640,"1993",26,1,"manufacturing"
"PL30676",1996,377,3242,1401,8748,7001,2640,"1993",26,1,"manufacturing"
"PL30676",1997,469,3481,1543,9165,6721,2640,"1993",26,1,"manufacturing"
"PL3068",1996,1000,3020,3613,14155,16652,3430,"1908",34,1,"manufacturing"
"PL3068",1999,384,3107,2318,7012,9486,3430,"1908",34,1,"manufacturing"
"PL3068",1997,950,3692,3391,11831,13440,3430,"1908",34,1,"manufacturing"
"PL30684",1997,89,1732,306,6653,3115,3663,"1990",36,1,"manufacturing"
"PL30687",2000,165,2382,1096,11801,5073,3310,"1993",33,1,"manufacturing"
"PL30687",1999,158,1882,605,10301,4631,3310,"1993",33,1,"manufacturing"
"PL30688",1999,59,658,224,7721,2004,5170,"1991",51,2,"services"
"PL30688",2001,76,1033,372,11297,3354,5170,"1991",51,2,"services"
"PL30688",1997,56,457,136,8274,2638,5170,"1991",51,2,"services"
"PL30688",1998,64,534,180,8595,1939,5170,"1991",51,2,"services"
"PL30688",1996,40,521,173,9564,2666,5170,"1991",51,2,"services"
"PL30688",2000,76,1081,269,9428,2587,5170,"1991",51,2,"services"
"PL30691",1999,52,855,510,3193,1540,4521,"1982",45,1,"manufacturing"
"PL30691",2000,50,642,518,4425,1616,4521,"1982",45,1,"manufacturing"
"PL30691",1996,78,610,441,4216,1912,4521,"1982",45,1,"manufacturing"
"PL30692",1997,234,1988,723,6850,4516,3614,"1990",36,1,"manufacturing"
"PL30692",1999,338,3795,1779,18502,7369,3614,"1990",36,1,"manufacturing"
"PL30693",1996,95,943,579,3448,14552,5151,"",51,2,"services"
"PL30693",1999,56,1191,592,7957,15600,5151,"",51,2,"services"
"PL30693",1998,100,1201,585,8538,21355,5151,"",51,2,"services"
"PL30694",2000,234,770,507,6237,1521,1511,"1991",15,1,"manufacturing"
"PL30695",2000,141,521,565,2092,1722,1722,"1889",17,1,"manufacturing"
"PL30695",1997,287,954,695,3523,2313,1722,"1889",17,1,"manufacturing"
"PL30695",1996,367,1073,773,3821,3095,1722,"1889",17,1,"manufacturing"
"PL30695",1998,274,920,790,3568,2356,1722,"1889",17,1,"manufacturing"
"PL30696",1999,253,1151,813,3788,4566,1754,"1878",17,1,"manufacturing"
"PL30696",2000,168,1500,1094,3392,3437,1754,"1878",17,1,"manufacturing"
"PL30696",1997,361,1471,993,4375,6126,1754,"1878",17,1,"manufacturing"
"PL30696",1998,289,5169,793,3379,4551,1754,"1878",17,1,"manufacturing"
"PL30697",1999,303,1227,1590,8186,3510,4531,"1753",45,1,"manufacturing"
"PL30700",2000,595,4018,3942,7509,11074,8030,"1950",80,2,"services"
"PL30700",2001,595,4803,4605,7717,12254,8030,"1950",80,2,"services"
"PL30700",1998,584,3178,2902,6475,10918,8030,"1950",80,2,"services"
"PL30700",1997,568,2937,2550,5150,9783,8030,"1950",80,2,"services"
"PL30702",1999,441,2256,1882,4573,2142,6021,"1990",60,2,"services"
"PL30704",1998,240,814,703,3479,2218,2121,"1993",21,1,"manufacturing"
"PL30707",1999,11,405,97,846,498,7032,"1992",70,2,"services"
"PL30707",2000,11,329,102,1030,1565,7032,"1992",70,2,"services"
"PL30707",2001,11,375,97,989,3059,7032,"1992",70,2,"services"
"PL30709",1997,426,1721,1293,4636,4536,2940,"1980",29,1,"manufacturing"
"PL30709",1996,379,1579,1167,4101,5449,2940,"1980",29,1,"manufacturing"
"PL30710",1999,34,629,422,6387,2243,5170,"1990",51,2,"services"
"PL30710",1998,29,1034,310,7527,2061,5170,"1990",51,2,"services"
"PL30710",1996,22,991,180,5483,20379,5170,"1990",51,2,"services"
"PL30710",2000,37,761,449,6433,2317,5170,"1990",51,2,"services"
"PL30712",2001,20,481,299,5733,2226,5117,"1995",51,2,"services"
"PL30712",2000,20,502,239,4971,1653,5117,"1995",51,2,"services"
"PL30712",1999,19,255,200,2583,900,5117,"1995",51,2,"services"
"PL30712",1996,35,796,250,7283,390,5117,"1995",51,2,"services"
"PL30712",1997,24,306,180,3405,1221,5117,"1995",51,2,"services"
"PL30714",1999,25,144,399,11824,5035,5170,"1991",51,2,"services"
"PL30716",2000,113,451,458,3107,948,2932,"1952",29,1,"manufacturing"
"PL30716",1997,143,753,515,3943,1084,2932,"1952",29,1,"manufacturing"
"PL30716",1998,121,501,495,3546,947,2932,"1952",29,1,"manufacturing"
"PL30716",1999,110,406,450,2566,771,2932,"1952",29,1,"manufacturing"
"PL30717",2000,30,301,175,2994,695,7420,"1989",74,2,"services"
"PL30718",1997,6,51,137,8049,3572,5153,"1993",51,2,"services"
"PL30718",1998,28,546,221,10913,3073,5153,"1993",51,2,"services"
"PL30724",1996,273,1714,1449,9724,3004,4521,"1991",45,1,"manufacturing"
"PL30724",1999,279,2925,2232,13199,2363,4521,"1991",45,1,"manufacturing"
"PL30724",2000,245,2039,1743,7897,3540,4521,"1991",45,1,"manufacturing"
"PL30724",1997,299,1458,1333,6402,1909,4521,"1991",45,1,"manufacturing"
"PL30724",1998,272,2351,1796,9391,3337,4521,"1991",45,1,"manufacturing"
"PL30725",2001,322,2982,2052,6176,3334,5020,"1974",50,2,"services"
"PL30725",1999,336,2573,1779,6229,2818,5020,"1974",50,2,"services"
"PL30725",1998,353,2152,1558,6186,2905,5020,"1974",50,2,"services"
"PL30725",2000,322,3085,1912,6972,3357,5020,"1974",50,2,"services"
"PL30728",1999,85,1207,500,6446,3702,2121,"1983",21,1,"manufacturing"
"PL30728",2000,100,1901,660,8947,5253,2121,"1983",21,1,"manufacturing"
"PL30728",1998,100,1133,471,7395,4198,2121,"1983",21,1,"manufacturing"
"PL30728",1996,99,712,400,5076,4319,2121,"1983",21,1,"manufacturing"
"PL30730",1998,270,2773,1095,7501,9415,2613,"1896",26,1,"manufacturing"
"PL30730",1997,328,3148,1181,7847,9143,2613,"1896",26,1,"manufacturing"
"PL30730",1999,257,1500,1094,6376,7534,2613,"1896",26,1,"manufacturing"
"PL30730",2000,225,1388,1119,6211,7070,2613,"1896",26,1,"manufacturing"
"PL30731",1997,314,1705,901,6513,2321,4524,"1973",45,1,"manufacturing"
"PL30731",1999,257,1343,1069,5356,1739,4524,"1973",45,1,"manufacturing"
"PL30731",1998,302,1158,989,5985,1767,4524,"1973",45,1,"manufacturing"
"PL30732",1997,90,2503,559,5351,2298,3612,"1992",36,1,"manufacturing"
"PL30734",1997,105,203,193,5208,480,5211,"1992",52,2,"services"
"PL30736",2001,495,3562,1658,11551,8043,1930,"1990",19,1,"manufacturing"
"PL30736",2000,495,6132,1930,17360,6619,1930,"1990",19,1,"manufacturing"
"PL30737",1996,408,2058,1360,5299,2901,6021,"1976",60,2,"services"
"PL30738",1999,135,1920,1165,10182,3464,2663,"1992",26,1,"manufacturing"
"PL30738",1997,93,1248,614,6404,1683,2663,"1992",26,1,"manufacturing"
"PL30738",2000,137,1745,1165,11574,4474,2663,"1992",26,1,"manufacturing"
"PL30747",2000,79,479,261,10944,2437,5050,"1990",50,2,"services"
"PL30747",1996,46,359,121,7069,1636,5050,"1990",50,2,"services"
"PL30747",1998,56,436,145,6931,1824,5050,"1990",50,2,"services"
"PL30747",1997,51,379,119,6052,1261,5050,"1990",50,2,"services"
"PL30747",1999,82,417,227,8467,2126,5050,"1990",50,2,"services"
"PL30748",1997,95,686,562,13003,2977,4521,"",45,1,"manufacturing"
"PL30748",1999,152,2091,1841,16612,5354,4521,"",45,1,"manufacturing"
"PL30748",1998,220,1906,1654,16264,3960,4521,"",45,1,"manufacturing"
"PL30749",2000,237,1043,932,6289,1931,2010,"1991",20,1,"manufacturing"
"PL30752",2000,46,2665,1845,7387,7771,7414,"1990",74,2,"services"
"PL30752",1997,69,4137,1750,8869,8040,7414,"1990",74,2,"services"
"PL30752",1996,74,1271,1813,7342,3702,7414,"1990",74,2,"services"
"PL30752",1998,63,5240,2172,10740,9143,7414,"1990",74,2,"services"
"PL30754",1999,50,670,277,7178,2721,5170,"1987",51,2,"services"
"PL30754",2000,50,678,340,7790,2802,5170,"1987",51,2,"services"
"PL30756",2001,41,2139,1450,11442,4979,5170,"1992",51,2,"services"
"PL30756",1999,28,1224,692,8495,4110,5170,"1992",51,2,"services"
"PL30756",2000,44,3708,2102,14874,3790,5170,"1992",51,2,"services"
"PL30756",1997,22,637,401,8315,4491,5170,"1992",51,2,"services"
"PL30762",1999,65,1255,771,8615,6395,4521,"",45,1,"manufacturing"
"PL30762",1996,580,544,379,8439,2893,4521,"",45,1,"manufacturing"
"PL30762",2000,75,1307,737,9324,6914,4521,"",45,1,"manufacturing"
"PL30763",1998,266,1169,837,3435,2193,3320,"1969",33,1,"manufacturing"
"PL30763",1996,298,1632,872,4036,2672,3320,"1969",33,1,"manufacturing"
"PL30763",2000,268,1249,1070,3857,3083,3320,"1969",33,1,"manufacturing"
"PL30763",1999,271,1246,945,3352,2412,3320,"1969",33,1,"manufacturing"
"PL30763",1997,271,1240,761,3264,2294,3320,"1969",33,1,"manufacturing"
"PL30764",1998,140,675,408,10107,2128,5153,"1992",51,2,"services"
"PL30764",1996,63,470,252,6762,1141,5153,"1992",51,2,"services"
"PL30764",2000,140,841,606,11823,2694,5153,"1992",51,2,"services"
"PL30768",1998,47,690,120,5336,4133,1561,"1990",15,1,"manufacturing"
"PL30769",1999,38,808,668,5862,3311,2812,"1993",28,1,"manufacturing"
"PL30769",1997,32,979,523,5694,3646,2812,"1993",28,1,"manufacturing"
"PL30770",1996,187,972,762,3405,1938,7310,"1945",73,2,"services"
"PL30770",1997,180,760,719,2788,1642,7310,"1945",73,2,"services"
"PL30770",1998,161,675,801,2960,1511,7310,"1945",73,2,"services"
"PL30772",1996,92,405,187,7481,769,1513,"1980",15,1,"manufacturing"
"PL30775",1998,173,970,795,6728,3543,4521,"",45,1,"manufacturing"
"PL30775",2000,130,808,657,6229,3708,4521,"",45,1,"manufacturing"
"PL30775",1997,160,708,621,5147,2606,4521,"",45,1,"manufacturing"
"PL30775",1999,127,841,717,5096,2900,4521,"",45,1,"manufacturing"
"PL30776",1996,59,791,285,4320,2786,2521,"1994",25,1,"manufacturing"
"PL30776",1997,85,837,281,4200,2544,2521,"1994",25,1,"manufacturing"
"PL3078",2000,467,1916,2818,25471,13442,2112,"1991",21,1,"manufacturing"
"PL3078",1997,634,5939,3072,31433,16430,2112,"1991",21,1,"manufacturing"
"PL30782",1998,469,2699,2201,12875,3689,4521,"1945",45,1,"manufacturing"
"PL30784",1999,223,919,971,3260,1376,4521,"1950",45,1,"manufacturing"
"PL30786",1998,175,738,674,4307,1684,7032,"1992",70,2,"services"
"PL30789",1998,146,1294,618,5211,4496,1562,"",15,1,"manufacturing"
"PL30789",1997,145,1042,504,2700,3626,1562,"",15,1,"manufacturing"
"PL30789",2000,131,2145,767,6396,4522,1562,"",15,1,"manufacturing"
"PL30792",2000,874,5871,5603,11028,15575,8030,"1929",80,2,"services"
"PL30792",1996,675,4054,3893,8182,12182,8030,"1929",80,2,"services"
"PL30792",1999,874,5315,5335,10078,14787,8030,"1929",80,2,"services"
"PL30793",1998,49,396,218,10501,2241,5010,"1991",50,2,"services"
"PL30793",1999,85,829,379,11064,2976,5010,"1991",50,2,"services"
"PL30793",2000,92,564,405,8787,3200,5010,"1991",50,2,"services"
"PL30795",1999,240,5651,1568,14051,16832,2661,"1989",26,1,"manufacturing"
"PL30795",1998,250,5964,1328,13886,15806,2661,"1989",26,1,"manufacturing"
"PL30795",2000,282,6090,1715,16983,18596,2661,"1989",26,1,"manufacturing"
"PL30795",1997,203,3439,929,9406,11921,2661,"1989",26,1,"manufacturing"
"PL30796",1999,69,1312,471,13814,2395,5010,"1992",50,2,"services"
"PL30796",2000,77,1365,571,15082,2706,5010,"1992",50,2,"services"
"PL30796",1997,48,931,202,11074,2103,5010,"1992",50,2,"services"
"PL30796",1998,48,1277,330,13686,2354,5010,"1992",50,2,"services"
"PL30799",1999,275,4381,967,16818,37928,2822,"1995",28,1,"manufacturing"
"PL30799",2000,278,5628,1317,19330,37906,2822,"1995",28,1,"manufacturing"
"PL30804",2000,59,9844,675,11907,28170,6521,"1995",65,2,"services"
"PL30804",1999,49,3645,519,7136,8673,6521,"1995",65,2,"services"
"PL30806",1999,46,647,472,2457,3664,2442,"1993",24,1,"manufacturing"
"PL30806",2000,57,448,281,2751,3966,2442,"1993",24,1,"manufacturing"
"PL30808",2000,100,2208,740,4794,5611,2640,"1991",26,1,"manufacturing"
"PL30812",2000,380,3999,3246,5732,3497,7430,"1996",74,2,"services"
"PL30812",2001,380,4639,3554,6974,4167,7430,"1996",74,2,"services"
"PL30813",2001,67,920,331,7218,2898,2522,"1993",25,1,"manufacturing"
"PL30813",2000,67,855,301,8238,3102,2522,"1993",25,1,"manufacturing"
"PL30813",1999,67,1201,300,5527,2580,2522,"1993",25,1,"manufacturing"
"PL30816",2000,542,2484,2428,7461,3272,6021,"1945",60,2,"services"
"PL30819",1998,46,285,82,6147,1121,5248,"1990",52,2,"services"
"PL3082",1999,220,588,709,1919,1088,3210,"1957",32,1,"manufacturing"
"PL3082",2000,200,582,612,1675,898,3210,"1957",32,1,"manufacturing"
"PL3082",2001,200,694,587,2132,994,3210,"1957",32,1,"manufacturing"
"PL30820",1999,33,154,188,3507,1033,5143,"1994",51,2,"services"
"PL30821",1997,50,2059,217,7936,3590,5147,"1993",51,2,"services"
"PL30821",2000,42,1026,335,7316,4260,5147,"1993",51,2,"services"
"PL30821",2001,42,952,359,5802,3796,5147,"1993",51,2,"services"
"PL30822",1999,45,1680,248,14248,8490,5165,"1994",51,2,"services"
"PL30822",1998,25,543,406,7455,4278,5165,"1994",51,2,"services"
"PL30824",1997,379,904,921,4963,3901,2010,"1950",20,1,"manufacturing"
"PL30824",1999,210,494,693,2483,2244,2010,"1950",20,1,"manufacturing"
"PL30824",1996,401,1398,1392,8363,4988,2010,"1950",20,1,"manufacturing"
"PL30824",2000,216,449,735,2429,2159,2010,"1950",20,1,"manufacturing"
"PL30824",1998,276,651,828,3583,3225,2010,"1950",20,1,"manufacturing"
"PL30825",1996,667,3160,3231,6534,8808,8030,"1965",80,2,"services"
"PL30829",1999,113,1389,275,20892,3080,5170,"1993",51,2,"services"
"PL30829",2000,150,805,308,24057,4031,5170,"1993",51,2,"services"
"PL30831",1997,140,718,279,10383,1097,1513,"1991",15,1,"manufacturing"
"PL30831",1999,239,1017,97,15763,2148,1513,"1991",15,1,"manufacturing"
"PL30831",2001,290,5098,1600,35168,4305,1513,"1991",15,1,"manufacturing"
"PL30831",1998,196,1841,699,16992,1901,1513,"1991",15,1,"manufacturing"
"PL30831",2000,290,2669,1278,22486,2818,1513,"1991",15,1,"manufacturing"
"PL30832",1998,44,85,195,4359,1943,5121,"1993",51,2,"services"
"PL30832",1996,50,341,225,5609,3194,5121,"1993",51,2,"services"
"PL30833",2000,830,5812,5541,9076,10448,8030,"1966",80,2,"services"
"PL30833",1999,800,4671,4429,7653,8130,8030,"1966",80,2,"services"
"PL30833",2001,830,7460,6664,11009,12403,8030,"1966",80,2,"services"
"PL30836",2001,925,1045,11910,75021,96731,6420,"1983",64,2,"services"
"PL30836",1997,334,1365,1258,11114,34909,6420,"1983",64,2,"services"
"PL30836",1998,280,1062,1690,15555,41348,6420,"1983",64,2,"services"
"PL30836",2000,925,177,9916,69051,94010,6420,"1983",64,2,"services"
"PL30836",1996,435,2607,1639,8887,26612,6420,"1983",64,2,"services"
"PL30844",1997,40,2557,271,19346,4419,5153,"1996",51,2,"services"
"PL30848",1999,200,1313,1087,5369,2185,4531,"1990",45,1,"manufacturing"
