year	id	EMPL	AV	STAF	TURN	TOAS
1999	PL6627	2222		14989	181761	202614
1999	PL6638	81	1186	624	4885	5146
1999	PL6639	152	850	742	2330	1011
1999	PL6640	70			3275	2948
1999	PL6641	47		197	653	424
1999	PL6642	180		1737	5462	2592
1999	PL6644	75		307	796	1399
1999	PL6646	120				
1999	PL6647	278	2314	1586	9228	4423
1999	PL6648	171	1528	1009	4281	1693
1999	PL6650	132	1257	778	3494	4723
1999	PL6653	75				
1999	PL6654	66			6316	5539
1999	PL6661	97			9523	2152
1999	PL6666	360			8691	6623
1999	PL6667	261			15871	15188
1999	PL6668	224			81662	43343
1999	PL6672	119	566	788	2096	1346
1999	PL6673	131	3283	2266	4311	8345
1999	PL6674	508			18192	7286
1999	PL6677	28			2904	4513
1999	PL6679	538			11867	9749
1999	PL6680	192	880	1019	12325	11840
1999	PL6681	67	174	357	9358	2457
1999	PL6682	37			1335	33584
1999	PL6684	134	1571	1296	6008	2663
1999	PL6685	243	1037	786	11324	2880
1999	PL6689	2		31	176	123
1999	PL6690	63	1102	210	13091	3399
1999	PL6694	118			39287	18994
1999	PL6696	1736	17812	11182	138991	109533
1999	PL6697	111				
1999	PL6698	86		309	8381	1096
1999	PL6699	238			4728	5304
1999	PL6700	2404			190632	192546
1999	PL6704	20			258	1977
1999	PL6705	91	1124	451	9362	4042
1999	PL6723	7			2	2040
1999	PL6737	233			15240	3719
1999	PL6739	796			22894	33795
1999	PL6742	1715	10853	9050	86671	47237
1999	PL6745	100	2	547	9880	3438
1999	PL6746	108			2199	2050
1999	PL6748	26	2160	144	4346	4253
1999	PL6750	87				
1999	PL6751	124			8264	4477
1999	PL6752	179			7665	1433
1999	PL6753	115	4785	1612	9666	23273
1999	PL6754	500		2091	12046	6505
1999	PL6756	987			49299	36076
1999	PL6757	708	3844	2824	16056	10209
1999	PL6759	1296	3433	3757	6036	3947
1999	PL6760	23563			496780	454295
1999	PL6761	330			16012	4605
1999	PL6762	6		92	178	37
1999	PL6764	19			392	1282
1999	PL6765	390			3736	1766
1999	PL6768	234	1674	977	5408	10364
1999	PL6770	89		328	900	1383
1999	PL6772	120	1167	565	11778	1875
1999	PL6775	92			4007	2490
1999	PL6777	763	4825	3251	13925	8385
1999	PL6778	307	4236	1257	10544	8680
1999	PL6781	99			4057	3843
1999	PL6784			145	58	150
1999	PL6786	81	1191	708	29584	8031
1999	PL6789	91			3770	1545
1999	PL6790	63			3655	28799
1999	PL6792	82	992	869	2850	801
1999	PL6800	1694	25182	11989	140757	129720
1999	PL6802	53	227	281	2721	738
1999	PL6804	102		497	2897	1889
1999	PL6805	297			5684	1428
1999	PL6807	9	364	132	2027	2140
1999	PL6809	255				
1999	PL6811	147	717	774	3545	725
1999	PL6812	28		412	3457	2854
1999	PL6813	70		300	1096	1218
1999	PL6817	104			18071	11233
1999	PL6821	327			6631	4868
1999	PL6824	231			292243	77741
1999	PL6828	5			184	211
1999	PL6830	39				
1999	PL6832	83	1029	518	7648	2710
1999	PL6833	1465		9728	33217	25716
1999	PL6839	354			8328	3528
1999	PL6842	34	686	371	1716	5673
1999	PL6843	74			3011	3115
1999	PL6844	202	1764	1234	6066	1697
1999	PL6845	227	1572	1461	8225	2500
1999	PL6846	273			11268	5749
1999	PL6848	175	1709	1260	10343	10264
1999	PL6849	71		274	1436	339
1999	PL6851	144		658	2187	3966
1999	PL6852	42			15466	7981
1999	PL6857	305		1390	37357	11066
1999	PL6859	51	255	192	714	261
1999	PL6867	285			5995	3582
1999	PL6873	212	3823	1686	10815	8923
1999	PL6874	670			275851	89859
1999	PL6876	180		1318	24964	7785
1999	PL6877	381			60010	20163
1999	PL6878	330			77357	33086
1999	PL6880	137			14224	8345
1999	PL6881	239			64831	19506
1999	PL6883	342			48509	16670
1999	PL6884	218		1480	27050	11352
1999	PL6885	202	1329	1143	22677	6158
1999	PL6886	1403	18223	9730	262318	186261
1999	PL6890	85	1084	491	1575	14878
1999	PL6896	171	2712	1026	6356	4146
1999	PL6909	32		201	955	308
1999	PL6910	174			3560	1455
1999	PL6911	106	980	871	1688	802
1999	PL6913	1674			228205	171563
1999	PL6916	460	1611	1526	7211	1750
1999	PL6919	140		509	2532	5405
1999	PL6921	387	6083	3171	20900	24596
1999	PL6922	255		2256	14419	5162
1999	PL6923	361	3167	2932	7734	2274
1999	PL6924	182	1208	938	5846	2547
1999	PL6925	100			14634	5295
1999	PL6926	48	9623	528	16635	104211
1999	PL6927	386	3214	2282	5524	33663
1999	PL6928	221		1198	5385	2622
1999	PL6929	155	1991	876	10827	4501
1999	PL6930	83	738	473	1639	1982
1999	PL6932	146	2673	1403	3210	13653
1999	PL6933	220	2848	800	55393	17550
1999	PL6935	45	-38	276	929	1720
1999	PL6936	188	929	720	2798	4603
1999	PL6937	1460			41179	43355
1999	PL6940	155				
1999	PL6941	130			2049	6082
1999	PL6944	23		136	235	92
1999	PL6951	37	185	144	452	198
1999	PL6952	100	342	454	1052	1788
1999	PL6953	110		762	3197	4744
1999	PL6954	103			2724	3143
1999	PL6959	194			12657	5599
1999	PL6963	493	2317	1866	16689	9808
1999	PL6964	1745	10896	10015	22431	23383
1999	PL6967	217	3719	2029	10479	6337
1999	PL6968	103	2480	2146	6175	3008
1999	PL6969	247	1787	1438	9680	2328
1999	PL6970	2		62	1	759
1999	PL6971	552			10388	7885
1999	PL6974	80		367	1227	2211
1999	PL6975	85		324	700	1553
1999	PL6977	529	3564	2834	12534	5571
1999	PL6978	590	2959	3263	23961	10479
1999	PL6983	91	489	363	1313	704
1999	PL6985	60			13063	2104
1999	PL6987	214			8389	3777
1999	PL6988	220	827	654	2352	3826
1999	PL6990	120			1650	2579
1999	PL6991	175	1415	822	3878	2299
1999	PL6992	74	14	243	505	1140
1999	PL6995	140	2127	446	7930	6642
1999	PL6996	553	7452	4524	75685	70738
1999	PL6997	156			2443	596
1999	PL6998	100	2529	1667	4378	2334
1999	PL6999	671		3614	12817	6520
1999	PL7001	239		1094	3567	1299
1999	PL7004		140	65	591	1159
1999	PL7005	557			15582	9604
1999	PL7006	28				
1999	PL7009	1139			6316	5799
1999	PL7012	1430			43106	16163
1999	PL7015	229			6415	4116
1999	PL7017	188			28711	17875
1999	PL7019	111		335	532	7052
1999	PL7021	250	659	954	1743	674
1999	PL7022	113			2581	1471
1999	PL7027	2		3	10	1315
1999	PL7028	57	2436	573	60106	9405
1999	PL7029	171	1557	1226	9584	1661
1999	PL7031	161		1036	5653	5886
1999	PL7032	660				
1999	PL7036	325	2073	1675	10029	3323
1999	PL7037	80				
1999	PL7039	300			6776	2994
1999	PL7040	120			2793	1067
1999	PL7043	88	299	609	5743	1558
1999	PL7045	117			3890	1695
1999	PL7051	799			13659	8146
1999	PL7053	100			2968	1566
1999	PL7056	113		607	3425	4171
1999	PL7066	67			7660	3028
1999	PL7068	720				
1999	PL7069	131			41435	50466
1999	PL7070	547	601	2447	15464	5604
1999	PL7073	962			28055	22829
1999	PL7074	377			11919	4760
1999	PL7075	265			9619	7043
1999	PL7078	462	5247	2904	31725	15573
1999	PL7080	468		3431	45831	15300
1999	PL7081	18	6384	263	2237	1407
1999	PL7082	503		2704	22899	15490
1999	PL7085	1848			33863	27528
1999	PL7087	772	3944	3086	13239	10234
1999	PL7088	28				
1999	PL7089	3041	25185	17838	108283	49123
1999	PL7091	570				
1999	PL7094	845			17037	10636
1999	PL7095	311	2316	2147	49389	17156
1999	PL7097	366			9901	5727
1999	PL7098	398		4417	40007	25798
1999	PL7099	851			14720	6400
1999	PL7102	82	565	403	5030	2104
1999	PL7106	91	-1418	1394	54680	62681
1999	PL7107	108			2742	1613
1999	PL7110	437	-766	3252	10619	8405
1999	PL7111	480	9997	4738	20883	43848
1999	PL7113	1134			23796	12898
1999	PL7114	440	2084	1230	5074	3018
1999	PL7115	781			155507	60596
1999	PL7119	1311	16081	12817	55786	25035
1999	PL7120	161	2502	1251	26767	9202
1999	PL7122	183			5025	3056
1999	PL7131	101			19114	14098
1999	PL7134	546				
1999	PL7135	497		2100	6245	9282
1999	PL7139	2823			43482	58207
1999	PL7140	136			4775	1929
1999	PL7143	744			15612	9733
1999	PL7144	170	1150	986	4085	1956
1999	PL7145	200	1339	1272	3550	974
1999	PL7147	26670			468012	723918
1999	PL7150	223			67914	57243
1999	PL7153	1016	3209	5402	38836	13263
1999	PL7154	1106	5303	4106	19828	16566
1999	PL7160	275		1863	10804	4898
1999	PL7161	341		1245	10815	4259
1999	PL7162	337	917	1448	6772	5472
1999	PL7163	111				
1999	PL7165	2267			39801	24874
1999	PL7166	296	1471	1490	7120	7228
1999	PL7167	506			38226	20775
1999	PL7168	2836	-2380	23395	137556	83707
1999	PL7169	1356			24597	18604
1999	PL7170	292	1871	1479	5537	3525
1999	PL7171	197			3920	1275
1999	PL7178	471	335	2890	34837	15192
1999	PL7180	55		242	1639	650
1999	PL7185	25		152	954	290
1999	PL7187	294			5004	2186
1999	PL7188	316	2187	1399	8263	2355
1999	PL7189	198		864	2911	1439
1999	PL7191	514	1422	1538	8185	5801
1999	PL7192	900	3459	5439	47389	55755
1999	PL7193	1208			36464	16190
1999	PL7195	552	1398	1905	4061	2334
1999	PL7196	198			4372	935
1999	PL7197	1625	38535	12825	73112	68911
1999	PL7200	53	238	322	845	698
1999	PL7204				2897	2709
1999	PL7205	1000			25438	10250
1999	PL7208	615	1887	3458	16638	17799
1999	PL7210	29	233	266	656	1203
1999	PL7211	505			6569	10201
1999	PL7216	406	4430	3037	10365	9486
1999	PL7218	40		188	6654	2904
1999	PL7219	122		492	7880	3281
1999	PL7221	122			1650	1085
1999	PL7223	175			41627	15393
1999	PL7225	300			11251	8434
1999	PL7226	870				
1999	PL7227	209	565	1873	2861	2262
1999	PL7231	192			4571	11147
1999	PL7232	496				
1999	PL7234	461				
1999	PL7236	1	-3	438	1698	11261
1999	PL7238	804	4631	3912	15659	13694
1999	PL7239	283	1669	1416	15853	5882
1999	PL7240	765			11799	8724
1999	PL7243	871			19416	11863
1999	PL7249	100			5778	3277
1999	PL7250	151	6538	1434	122743	53996
1999	PL7251	1110			60975	66242
1999	PL7252	927	5065	7999	38343	32019
1999	PL7253	1352		8869	59883	34959
1999	PL7255	638	4589	3727	32649	15671
1999	PL7257	300			9563	3191
1999	PL7258	237		1192	9523	4194
1999	PL7261	852			43203	6720
1999	PL7268	742	2647	3017	19699	17937
1999	PL7269	1338	11879	10881	46129	64541
1999	PL7270	1258	14099	9317	22718	120863
1999	PL7271	1810	8476	10611	32466	31989
1999	PL7272	947			152845	70086
1999	PL7273	663			31308	31301
1999	PL7274	350			266192	91586
1999	PL7275	90				
1999	PL7276	816			25206	1470
1999	PL7277	965	18536	5948	174129	46121
1999	PL7278	2443	11141	11421	52205	56981
1999	PL7279	929		6502	20611	11741
1999	PL7280	352	4433	2972	26185	18069
1999	PL7281	578		3351	28627	21034
1999	PL7282	445		3145	31435	50360
1999	PL7284	502			14159	17898
1999	PL7286	1481			96481	67263
1999	PL7287	1328	1198	9325	20799	32850
1999	PL7291	1165	7598	6307	19027	15391
1999	PL7296	55	238	214	724	496
1999	PL7297		537	421	1942	2856
1999	PL7298	254	682	1494	8981	10673
1999	PL7300	51				
1999	PL7301	2748			167670	230063
1999	PL7302	152	508	562	2088	1507
1999	PL7304	429			17653	21612
1999	PL7307	431	4567	2726	24848	6433
1999	PL7310	178			858	16201
1999	PL7311	59		411	1738	409
1999	PL7313	391		1639	6468	2986
1999	PL7315	480			9731	5287
1999	PL7316	114			3087	2038
1999	PL7318	732			24337	8743
1999	PL7321	1040			25471	17764
1999	PL7323	418			8999	11417
1999	PL7324	454	2906	3076	13671	13842
1999	PL7325	467			2741	3832
1999	PL7326	847	2730	4143	10437	29013
1999	PL7328	575			30768	5391
1999	PL7330	512			14887	3960
1999	PL7331	1150			27335	23762
1999	PL7332	2827			51262	36167
1999	PL7333	763			22931	4677
1999	PL7336	754				
1999	PL7338	676			17506	8119
1999	PL7343	187	2450	1450	17417	9808
1999	PL7344	1502	49967	13250	194428	216884
1999	PL7345	1510	54450	13228	163605	322914
1999	PL7352	994				
1999	PL7353	637				
1999	PL7354	407				
1999	PL7358	220			60230	56064
1999	PL7359	125	-51	486	3201	5529
1999	PL7360	120			112101	29921
1999	PL7361	43	344	243	3341	1371
1999	PL7363	360	244	1272	3254	3596
1999	PL7364	313				
1999	PL7368	113			4925	1398
1999	PL7370	466	1895	2555	8107	4434
1999	PL7371	605		3856	11467	7406
1999	PL7372	123		794	16026	5488
1999	PL7373	244			21957	17647
1999	PL7376	1114	20804	9572	96562	91238
1999	PL7377	750	3157	3073	10716	5457
1999	PL7379	302			5499	2311
1999	PL7382	118	1864	1323	13479	4396
1999	PL7385	495	5121	3524	12504	16519
1999	PL7389	105		1772	9974	7534
1999	PL7393	84	2787	645	9806	6258
1999	PL7396	134	1321	561	15421	2746
1999	PL7397	170				
1999	PL7399	186	2698	1075	7454	8148
1999	PL7400	324	2277	1674	14164	5329
1999	PL7402	202	5429	1781	57907	24380
1999	PL7404		179	1223	5356	7369
1999	PL7405	252			4068	2383
1999	PL7408	167			5889	3846
1999	PL7412	902	7225	5658	24947	17030
1999	PL7418	455		7262	17125	9964
1999	PL7426	516			16417	10336
1999	PL7428	52		413	2201	1742
1999	PL7431	459			13731	12256
1999	PL7432	192		1050	33965	1590
1999	PL7433	42	345	280	2545	1442
1999	PL7440	329			3415	3876
1999	PL7443	300				
1999	PL7445				5158	6820
1999	PL7447	138		379	3883	1201
1999	PL7448	87	1574	688	4362	10654
1999	PL7451	391			21569	4172
1999	PL7452	308	1267	1252	3709	2819
1999	PL7454	418			7303	6107
1999	PL7455	455		1692	7524	7127
1999	PL7456	433			8148	14170
1999	PL7457	432	-951	2272	4184	6123
1999	PL7458	1108			25044	21571
1999	PL7460	272			36706	36039
1999	PL7462	232	1425	903	4905	4308
1999	PL7463	3063	70858	27794	236985	401986
1999	PL7465	78	529	386	6280	1908
1999	PL7467	61			4903	1692
1999	PL7468	122			5606	4904
1999	PL7474	439			18948	24192
1999	PL7481	82	1170	463	15783	5446
1999	PL7486	105			37892	10922
1999	PL7488	193			12982	11939
1999	PL7489	980				
1999	PL7490	452	2927	2527	11214	4390
1999	PL7491	42			4453	3460
1999	PL7493	230		753	2177	1843
1999	PL7495	361	2557	1907	17042	80049
1999	PL7501	64	714	523	20008	7891
1999	PL7502	65				
1999	PL7504			1		13638
1999	PL7506	214			86886	38492
1999	PL7511	354			47854	22699
1999	PL7512	80	429	470	1444	691
1999	PL7513	284			7614	2669
1999	PL7514	851	6798	4827	26522	11269
1999	PL7516	258	771	1150	3782	2985
1999	PL7526	1405			30559	28046
1999	PL7535	387	3603	1803	9906	10174
1999	PL7537				7007	1432
1999	PL7540	174		337	10402	2476
1999	PL7541	189			6719	7432
1999	PL7543	252	1535	1248	6029	3825
1999	PL7546	81		1139	14069	5843
1999	PL7547	86	7202	1089	15993	15706
1999	PL7549	160				
1999	PL7550	11			311	126
1999	PL7551	88				
1999	PL7555	158	575	622	1339	862
1999	PL7561	27		216	3495	1419
1999	PL7563	296			4546	2652
1999	PL7568	24			818	927
1999	PL7570	12		239	5887	3124
1999	PL7575	90			5190	1396
1999	PL7579	241	-15559	4811	212121	111290
1999	PL7585	202			4121	1831
1999	PL7586	85	790	420	1300	5945
1999	PL7594	324	3032	1840	7090	3757
1999	PL7600	103			3496	1487
1999	PL7601	239			12649	5264
1999	PL7602	804			20824	9450
1999	PL7603	39				
1999	PL7606	128		1281	16283	3205
1999	PL7607	15	1818	298	11620	3185
1999	PL7612	75	1163	549	8207	4253
1999	PL7626	311		2358	22289	9215
1999	PL7627	24			7589	1591
1999	PL7628	102		1349	9798	5795
1999	PL7630	156	1036	796	3617	3045
1999	PL7639	77	1658	626	4842	3636
1999	PL7641	38				
1999	PL7646	263			9715	5915
1999	PL7653	24			5043	2237
1999	PL7659	47	593	271	10292	4199
1999	PL7660	22280			380082	346751
1999	PL7664	388			34021	18789
1999	PL7665	332			36043	35946
1999	PL7678	90			4655	2696
1999	PL7687	35			91305	90165
1999	PL7690	3157			354641	887373
1999	PL7691	259		1628	4983	9910
1999	PL7693	214	1352	936	4031	1526
1999	PL7694	4		197	1043	6245
1999	PL7696	21838			386671	530403
1999	PL7700	66			1348	304
1999	PL7701	30				
1999	PL7703	224			24767	9184
1999	PL7709	270				
1999	PL7710	99			1455	8122
1999	PL7711	75			12382	3500
1999	PL7712	28				
1999	PL7714	1357		13534	112201	84819
1999	PL7716	337	12823	2262	220539	123977
1999	PL7718	29314			543330	555212
1999	PL7719	6449				
1999	PL7723	355			14476	61236
1999	PL7727	435			17273	9304
1999	PL7735	812			10545	6309
1999	PL7739	65			2682	817
1999	PL7747	667			12449	10737
1999	PL7748	12161	91950	65196	231686	3052844
1999	PL7750	175	4832	1173	11111	12904
1999	PL7751	167			4246	1998
1999	PL7753	99			5786	12321
1999	PL7754	4227	-1938	20925	92003	110161
1999	PL7755	798	76486	10494	107588	221318
1999	PL7756	86			26263	13184
1999	PL7757	2180	94852	20474	258562	417929
1999	PL7758	4188			280885	366394
1999	PL7759	235			476335	309547
1999	PL7760	210			5712	5904
1999	PL7762	978			69741	100798
1999	PL7765	567	73353	20477	483279	111415
1999	PL7772	148		1155	6833	2122
1999	PL7776	5934		47009	183760	175057
1999	PL7777	140				
1999	PL7778	105	333	581	6720	5147
1999	PL7781	170			6004	3054
1999	PL7784	54	492	413	7490	3661
1999	PL7785	349			7111	2060
1999	PL7790	255				
1999	PL7796	490				
1999	PL7810	115	948	480	12689	5412
1999	PL7814	177		1275	8918	2729
1999	PL7827	1737	21463	10665	126763	89100
1999	PL7829	25				
1999	PL7834	755	12438	6952	58843	49429
1999	PL7835		99	312	2739	3143
1999	PL7836	1265			36729	30356
1999	PL7838	55		345	25928	3048
1999	PL7839	327			20228	9938
1999	PL7840	1528		7443	44593	66568
1999	PL7841	45			5499	22831
1999	PL7842	560			119525	55611
1999	PL7843	1774	32321	10916	134467	156170
1999	PL7844	3042			90645	97621
1999	PL7846	735			54189	16422
1999	PL7847	1904	33372	11771	66684	340894
1999	PL7849	788			65469	125691
1999	PL7850	654	9618	4116	38917	74747
1999	PL7852	94		413	2777	989
1999	PL7853	2380			74377	53807
1999	PL7854	350		1940	9244	8405
1999	PL7856	2414			23253	43840
1999	PL7857	522		3158	34710	35722
1999	PL7860	3772			62396	47208
1999	PL7861	53		743	89839	8350
1999	PL7864	680	5034	4032	34136	39607
1999	PL7868	1194			49286	89838
1999	PL7870	2658				
1999	PL7873	220	8321	2012	45914	10660
1999	PL7874	1144				
1999	PL7875	2133				
1999	PL7880	613	10942	4519	48616	43765
1999	PL7883	715				
1999	PL7885	992			85838	67321
1999	PL7886	481	10532	3159	43253	69660
1999	PL7890	1036	15696	7358	131909	68059
1999	PL7891	1679		11338	191763	147826
1999	PL7896	1360		8998	121275	91603
1999	PL7901	111			3224	2377
1999	PL7903	180			6454	9119
1999	PL7905	126			30669	21491
1999	PL7906	24	312	147	2780	757
1999	PL7912	292				
1999	PL7913	580				
1999	PL7914	530				
1999	PL7917	100		5016	13572	2273
1999	PL7922	567				
1999	PL7923	50			2947	1913
1999	PL7933	950	7427	4729	132728	23862
1999	PL7935	716			12897	8900
1999	PL7936	1167	12593	10607	24836	17153
1999	PL7937	103	829	931	3345	6286
1999	PL7938	547			19517	9456
1999	PL7941	97			12550	6691
1999	PL7942	79	-1996	1399	1745	6817
1999	PL7948	77		787	3928	9547
1999	PL7950	127		965	6005	1682
1999	PL7955	257	2425	1561	6826	4697
1999	PL7956	2092			29755	21293
1999	PL7959	866				
1999	PL7960	504				
1999	PL7961	370				
1999	PL7963	439				
1999	PL7966	187	3073	1284	26558	18577
1999	PL7973	92		544	1690	2320
1999	PL7976	990			16632	11925
1999	PL7985	37	98	132	1680	800
1999	PL7990	15			4369	1376
1999	PL7993	486		2842	21139	30064
1999	PL8000	140	532	520	5371	1709
1999	PL8002	91		488	1543	706
1999	PL8008	380	2341	1625	10257	5950
1999	PL8009	78			5812	3545
1999	PL8011	333			29284	15731
1999	PL8012	236				
1999	PL8014	181	711	805	8684	4201
1999	PL8016	1300	17984	15899	173895	112905
1999	PL8017			321	2595	1315
1999	PL8019	264	1409	1159	4457	2077
1999	PL8024	113	-69	319	2620	858
1999	PL8026	224		966	5748	9682
1999	PL8031	450	4321	2217	14391	6448
1999	PL8032	68			6827	7466
1999	PL8043	678	3387	3743	21086	8320
1999	PL8063	101			2368	1342
1999	PL8069	540	495	2432	7213	6856
1999	PL8070	1345			24704	32879
1999	PL8075	560			25732	7798
1999	PL8084	1497			67554	124562
1999	PL8088	15			14000	18316
1999	PL8094	188			2701	4244
1999	PL8100	857			40081	45601
1999	PL8101	671			260186	91862
1999	PL8104	318		3040	71339	20927
1999	PL8106	495	1722	1383	5273	3169
1999	PL8114	618			38559	22282
1999	PL8120	218			13889	7664
1999	PL8126		61	48	736	563
1999	PL8139	27				
1999	PL8141	100		2691	25376	12334
1999	PL8159	206			2085	979
1999	PL8160	196			9433	16054
1999	PL8161	402	4839	3385	29990	10843
1999	PL8167	114	3466	865	6519	9359
1999	PL8170	96			6804	5357
1999	PL8187	762	2113	2891	9596	10195
1999	PL8188	915	8032	5664	136720	112957
1999	PL8200	222	721	789	3930	2608
1999	PL8204	103	3208	1316	10671	4445
1999	PL8212	110		431	6666	945
1999	PL8223	162		619	5377	2240
1999	PL8227	1087			140784	59607
1999	PL8241	639	1564	2216	4474	4832
1999	PL8246				142	5494
1999	PL8254	600			64497	51866
1999	PL8256	100	1797	1665	68511	6355
1999	PL8291	459			53823	61471
1999	PL8297	479			11501	10211
1999	PL8320	263		1696	104451	24237
1999	PL8322	7012	91070	36514	1481336	325916
1999	PL8325	59	1032	650	6627	9686
1999	PL8336	1351	18450	10675	159065	147703
1999	PL8338	805	16797	10916	86080	43222
1999	PL8342	118		1100	2256	1383
1999	PL8343	55		577	2309	3283
1999	PL8344	990		7788	28506	9009
1999	PL8347	260	-418	847	3721	2118
1999	PL8353		353	124	1665	706
1999	PL8368				281	119
1999	PL8372	272	1417	1880	12063	3293
1999	PL8377	610	4452	3730	16103	5593
1999	PL8379	170	708	659	2240	774
1999	PL8395	67			868	1135
1999	PL8396	41			443	448
1999	PL8410	427			7433	5766
1999	PL8411	687			27698	105610
1999	PL8412	118			11441	2230
1999	PL8424	1653	45150	14380	255297	235634
1999	PL8434	152				
1999	PL8441	34	153	186	1901	787
1999	PL8458	414	299	545	1120	3909
1999	PL8459	563			51370	25853
1999	PL8460	850	3625	3159	8787	5397
1999	PL8482	216			15174	22252
1999	PL8493	22				
1999	PL8497	412	6462	3047	32372	20189
1999	PL8499	557			34909	60793
1999	PL8516	720	9746	3469	49520	35120
1999	PL8519	29		471	8981	2709
1999	PL8520	103	2273	4942	24605	14864
1999	PL8537	388			11961	4167
1999	PL8555	139		731	2081	1230
1999	PL8556	529	1800	2384	18545	11468
1999	PL8559	198		1092	3135	3820
1999	PL8576	20				
1999	PL8582	446			73067	25406
1999	PL8598	2229	18604	14083	109417	67905
1999	PL8600	6148			98417	86472
1999	PL8615				3388	884
1999	PL8623	117			2700	1780
1999	PL8624	426	2086	1818	4495	3639
1999	PL8634	181			11905	7314
1999	PL8641	114			4029	3597
1999	PL8651	141	3951	1100	71494	35783
1999	PL8655	255		1643	4932	3728
1999	PL8656	634	2342	3169	14623	6851
1999	PL8660	12			336	11945
1999	PL8665	166			33814	7839
1999	PL8668	189			1405	1103
1999	PL8672	293			40203	22537
1999	PL8676	201	1481	1198	4346	1699
1999	PL8677				157	104
1999	PL8683	113		945	3915	2135
1999	PL8685	675			103938	50749
1999	PL8686	40		584	4961	3603
1999	PL8690	514			5378	1883
1999	PL8692	424			8463	5731
1999	PL8694	68			2315	2031
1999	PL8695	89	119	1052	10812	616
1999	PL8696	150	1233	571	3114	2073
1999	PL8704	47			16693	3981
1999	PL8706	219			3043	1359
1999	PL8712	540			9495	3676
1999	PL8723	339	1401	3427	42843	16678
1999	PL8725	345	667	2126	8129	8293
1999	PL8728	319		1144	5539	2748
1999	PL8731	666	3333	2909	6671	6575
1999	PL8732	1300	11515	9390	23607	9574
1999	PL8749	344			6150	4588
1999	PL8765	226	-712	1249	1960	4791
1999	PL8775	508	14029	3765	55555	26351
1999	PL8797	495				
1999	PL8801	32			1342	278
1999	PL8802	100			2594	2128
1999	PL8811	231			12352	9502
1999	PL8812	1578	14243	12715	40596	11989
1999	PL8820	75	4774	1819	49481	17672
1999	PL8829	140			4431	13266
1999	PL8833	107			50533	39900
1999	PL8836	252		898	3961	1445
1999	PL8838	780			6591	15909
1999	PL8845	335		2443	21868	17061
1999	PL8846	389			3755	5721
1999	PL8848	619	5665	3481	10184	13866
1999	PL8850	633			22979	10036
1999	PL8853	4000	14519	17276	57478	86319
1999	PL8866	64		1336	8771	3970
1999	PL8869	152			4794	1334
1999	PL8880	174			17447	8774
1999	PL8885	575			36308	32462
1999	PL8890	50	2305	149	11015	32162
1999	PL8904	24		108	676	253
1999	PL8905	200		1138	2622	1349
1999	PL8906	2077	90149	19786	345901	336875
1999	PL8916	1006			14435	9049
1999	PL8919	570		2658	11107	11778
1999	PL8921	624	4186	1559	9526	15830
1999	PL8924	69		359	1843	4842
1999	PL8925	255	5853	6158	49976	31788
1999	PL8927	2500			688688	208009
1999	PL8937	628				
1999	PL8943	508	-951	2263	21573	16888
1999	PL8949	360				
1999	PL8975	272		2617	15565	8302
1999	PL8982	6		106	495	5694
1999	PL8988	46	1158	488	28328	4965
1999	PL8995	431			8672	19429
1999	PL8999	20		241	3899	4398
1999	PL9032	231			13325	7979
1999	PL9036	713			6886	13126
1999	PL9040	1800	5850	5539	8082	1907
1999	PL9043	53			18527	6925
1999	PL9046	197		964	4466	3530
1999	PL9061	200	1138	766	29673	6535
1999	PL9065	164				
1999	PL9066	6927	187948	95006	267488	317000
1999	PL9068	37	-681	341	1739	12325
1999	PL9072	920	19868	7461	271140	144613
1999	PL9075	87			4558	2756
1999	PL9079	105				
1999	PL9085	18		129	49042	9612
1999	PL9087	140	1172	579	29458	5250
1999	PL9106	51			16313	3513
1999	PL9113	15				
1999	PL9115	192	1646	1105	11479	8163
1999	PL9130	667			27256	16267
1999	PL9133	65				
1999	PL9134	190	8207	2189	40612	34978
1999	PL9139	65		356	11572	1705
1999	PL9141	100			8737	2556
1999	PL9142	538	2876	2123	9597	5191
1999	PL9149	379	4629	2296	10832	7116
1999	PL9154	278	707	766	2510	3360
1999	PL9155	362			33971	31482
1999	PL9158		1847	1821	13979	12754
1999	PL9170	230			35480	11979
1999	PL9171	800			80262	47578
1999	PL9172	57	648	802	386	257
1999	PL9174	346	571	2336	17613	15739
1999	PL9177	230			4891	2144
1999	PL9178	10	42	111	346	2970
1999	PL9212	2165				
1999	PL9213	16		167	1028	2824
1999	PL9222	2097	7754	13288	41767	37600
1999	PL9230	177				158814
1999	PL9232	549	1460	1860	3407	3407
1999	PL9254	38			2085	1593
1999	PL9257	222		1072	12936	7955
1999	PL9261	831			51455	12838
1999	PL9281	113	5134	3613	24061	22884
1999	PL9282	71			2466	3798
1999	PL9288	130		927	4955	12051
1999	PL9289	555		3018	11372	15121
1999	PL9290	40	1868	408	3149	8922
1999	PL9293	1041		5313	61252	41672
1999	PL9305	76	2993	602	15885	4790
1999	PL9306	146	87446	2057	77926	304318
1999	PL9309	10			2204	1083
1999	PL9311	181			533881	99236
1999	PL9317	155			2507	3439
1999	PL9322	128	1916	1480	12132	5201
1999	PL9341	1110			79809	24233
1999	PL9342	219	1138	1212	4341	5300
1999	PL9344	272		1508	5981	2184
1999	PL9350	1186			65428	33942
1999	PL9358	50		545	15389	6133
1999	PL9364	1612			98143	44010
