id	dateofincorporation	nacerev1primarycode
PL16603	1991	5170
PL16604	1965	4521
PL16606	1953	5146
PL16607	1949	5146
PL16608	1953	5146
PL16609	1975	5146
PL16610	1920	1010
PL16611	1993	5170
PL16612	1992	5170
PL16613	1992	5135
PL16615	1994	5135
PL16617	1992	1586
PL16618	1897	1591
PL16626	1989	2952
PL16627		3330
PL16628	1895	2412
PL16635	1990	5010
PL16636		3230
PL16638	1991	2661
PL16640		7414
PL16644	1953	5152
PL16646	1992	5020
PL16647	1989	3614
PL16648	1993	3614
PL16649	1994	1752
PL16650	1992	2874
PL16651	1993	5170
PL16652	1990	4525
PL16654	1989	3120
PL16655	1991	5133
PL16656	1991	3612
PL16657	1993	6021
PL16658	1899	3611
PL16659	1992	6523
PL16660	1992	2661
PL16661	1920	4521
PL16663	1952	9220
PL16664	1994	3120
PL16665	1990	5151
PL16666	1950	2875
PL16667	1989	6523
PL16668	1963	6420
PL16674	1945	4010
PL16679	1992	5170
PL1668	1991	5164
PL16680	1992	3120
PL16681		7032
PL16683	1992	6010
PL16684	1961	2912
PL16685	1990	6025
PL16686	1993	4521
PL16688	1993	3430
PL16691	1994	2523
PL16692	1990	5170
PL16693	1957	4010
PL16695	1990	3410
PL16696	1993	2811
PL16699		201
PL16700	1951	6022
PL16703	1993	4521
PL16705	1951	5153
PL16706	1993	5153
PL16712	1991	4521
PL16713	1989	1571
PL16714	1992	141
PL16716	1939	3430
PL16719	1991	5020
PL16721	1951	1421
PL16722	1993	1551
PL16723	1992	4521
PL16724	1991	2452
PL16725	1994	9111
PL16726	1957	9000
PL16727	1993	7414
PL16728	1989	3511
PL16729	1965	1421
PL16731	1990	2030
PL16732	1993	6523
PL1674	1990	5147
PL16740	1989	2811
PL16745	1992	5247
PL16747	1959	7032
PL16748	1992	6340
PL16749	1991	5010
PL16752	1974	1020
PL16753	1990	2661
PL16755	1993	7110
PL16756	1978	7420
PL16758	1965	3330
PL16759	1948	2661
PL16772	1993	9000
PL16781	1991	2222
PL16782	1991	2872
PL16783	1991	2222
PL16785	1990	1421
PL16786	1955	1512
PL16787	1990	5152
PL16788	1945	3614
PL16789	1950	1561
PL1679	1956	2682
PL16791	1991	2952
PL16792	1991	6025
PL16796	1992	1598
PL16798	1992	2751
PL16799	1992	2852
PL16802	1959	4523
PL16803	1843	2751
PL16804	1991	5030
PL16805	1988	1600
PL16811	1991	2830
PL16812	1994	2952
PL16817	1992	2661
PL16822	1990	6025
PL16823	1991	2682
PL16825	1955	6021
PL16827	1991	7414
PL16830	1993	2952
PL16835	1995	5153
PL16836	1993	7220
PL16838	1993	5170
PL16840	1992	3120
PL16841	1989	5146
PL16844	1991	5170
PL16845	1992	5119
PL16846	1992	4521
PL16850	1993	2840
PL16854	1991	1584
PL1686	1959	2651
PL16861	1994	2661
PL16867	1945	2953
PL16868	1945	2613
PL16887	1965	1821
PL16890	1984	2875
PL16891	1991	6521
PL16893	1991	4010
PL16895	1950	4521
PL16896		4521
PL16901	1992	4525
PL16902	1993	4521
PL16904	1945	2932
PL16905	1945	2010
PL1691		5170
PL16913	1994	3230
PL16920	1994	6521
PL16921	1991	5187
PL16922	1967	2613
PL16923	1951	2956
PL16925	1990	2211
PL16927	1955	1430
PL16928	1992	2665
PL16929	1991	2952
PL16931	1994	7414
PL16933	1990	4521
PL16934	1947	2952
PL16935	1989	4521
PL16936	1989	5170
PL16937	1993	7310
PL16939	1991	7220
PL16941	1993	1551
PL16942	1991	2121
PL16943	1927	3120
PL16944	1948	5170
PL16947		6311
PL16948	1961	2661
PL16949	1956	7420
PL16952	1990	1010
PL16958	1990	2840
PL16961	1991	5170
PL16963	1994	2872
PL16966	1994	7414
PL16968	1992	2914
PL16969	1992	5245
PL16974	1991	5211
PL16975	1992	7420
PL16977		2411
PL16978	1991	5170
PL16979	1994	5134
PL16981	1992	4532
PL16982	1992	2212
PL16983	1947	4521
PL16984	1994	5155
PL16985	1993	1561
PL16988	1988	5151
PL16989	1991	5030
PL16992	1927	9220
PL16993	1956	5170
PL16994	1989	1822
PL16995	1992	5162
PL16996	1991	4524
PL16999	1994	5010
PL17000	1949	5166
PL17003	1990	5248
PL17004	1952	9220
PL17005	1962	4521
PL17008	1992	5118
PL17009	1979	1010
PL1701	1958	3150
PL17010	1991	7420
PL17011	1886	2953
PL17013	1894	1513
PL17014	1990	2811
PL17022	1993	3614
PL17024	1946	2952
PL17029	1991	5170
PL17030	1992	4030
PL17033	1995	4030
PL17034	1990	4521
PL17038	1990	5170
PL17039	1992	1930
PL17041	1992	5248
PL17042	1988	7460
PL17043	1969	5010
PL17045	1990	1595
PL17047	1993	2873
PL17048	1989	2812
PL17049	1988	4521
PL17050	1852	2862
PL17052	1992	7420
PL17053	1991	5144
PL17056	1993	3430
PL17057	1991	3511
PL17058		2951
PL17059	1990	7020
PL17060	1994	130
PL17062	1990	2524
PL17066	1989	4521
PL17069		4521
PL17070	1994	2522
PL17072	1990	2030
PL17073	1990	4521
PL17075	1938	4100
PL17076	1945	3520
PL17080	1992	7020
PL17087	1974	4533
PL17090	1949	4521
PL17095	1956	4030
PL17099	1959	4533
PL17101	1993	5227
PL17103	1963	4533
PL17104	1991	2523
PL17105	1991	3511
PL17107	1833	2952
PL17108	1992	4521
PL17109	1992	5164
PL17112	1947	2912
PL17113	1844	1714
PL17115	1905	2430
PL17116	1975	5010
PL17117	1990	1561
PL17119	1949	4525
PL17121	1963	4533
PL17122	1954	5153
PL17123	1955	6025
PL17124	1982	3520
PL17127	1927	1511
PL17128	1959	4521
PL17132	1991	5152
PL17135	1995	7020
PL17137	1857	2951
PL17140	1950	4521
PL17141	1946	3110
PL17142	1963	4521
PL17143	1992	1561
PL17144	1990	1561
PL17145	1946	4523
PL17146	1952	4523
PL17147	1991	4521
PL17148	1945	4525
PL17149		1561
PL17150	1952	5248
PL17151	1962	4521
PL17152	1949	4521
PL17154	1976	3161
PL17155	1975	4521
PL17156	1994	5030
PL17158	1868	2734
PL17160	1994	5170
PL17161	1995	1930
PL17162	1990	5153
PL17166	1898	2922
PL17167	1975	2524
PL17168	1955	1584
PL17170	1840	3622
PL17176	1950	4521
PL17177	1961	4521
PL17178	1949	5153
PL17179	1959	3710
PL17180	1947	4524
PL17181	1995	1561
PL17184	1921	3120
PL17185	1932	4534
PL17186		7020
PL17187	1948	1561
PL17191	1938	2923
PL17192	1972	4521
PL17193	1954	4533
PL17194	1960	2953
PL17195	1969	3614
PL17203	1990	4521
PL17207		5248
PL17209	1992	2971
PL17210	1991	6311
PL17211	1988	2710
PL17212	1993	1721
PL17214	1991	2511
PL17216	1989	4524
PL17217	1990	4521
PL17218	1953	2751
PL17219	1907	1910
PL17221	1985	2874
PL17222	1992	4030
PL17223	1992	5165
PL17225	1993	5170
PL17228	1992	2922
PL17231	1952	3511
PL17233	1991	5030
PL17234	1990	1721
PL17235	1991	4521
PL17238	1990	4521
PL17239	1994	6523
PL17241	1991	4521
PL17243	1993	1591
PL17244	1993	1754
PL17245	1820	2952
PL17247	1990	5153
PL17251	1974	1583
PL17257		5131
PL17262	1993	8511
PL17265	1993	5248
PL17266	1992	5123
PL17267	1990	2522
PL17268	1954	3230
PL17270	1966	4521
PL17271	1974	4521
PL17272		4521
PL17278	1994	2521
PL17280	1990	5170
PL17287	1990	5170
PL17288	1992	6025
PL17291	1992	2661
PL17292	1992	2211
PL17293		1822
PL17295	1991	5211
PL17297	1990	4525
PL17298	1945	1724
PL17300	1993	4100
PL17301		2812
PL17308	1985	4531
PL17311	1954	3220
PL17312	1992	5170
PL17313	1995	7020
PL17315	1991	3220
PL17317	1947	2682
PL17318	1992	5170
PL17320	1993	9220
PL17321	1952	9220
PL17322	1993	9252
PL17325	1989	5170
PL17326	1993	5153
PL17329	1993	5010
PL17331	1990	1589
PL17332	1994	7414
PL17333	1995	5170
PL17337	1993	5151
PL17338	1993	5170
PL1734	1904	2611
PL17343	1985	3614
PL17344	1991	5152
PL17348	1986	2875
PL17349	1990	5119
PL17350		6323
PL17351	1995	2811
PL17354	1991	5050
PL17355	1988	4521
PL17357	1994	112
PL17359	1992	5153
PL1736	1937	2952
PL17360	1948	4531
PL17362	1990	5248
PL17363	1950	3420
PL17364	1954	1411
PL17368	1949	7420
PL17370	1993	2231
PL17378	1990	5147
PL1738	1987	5170
PL17384	1994	5170
PL17389	1990	2872
PL17392	1865	2924
PL17396	1991	4521
PL17397	1993	1822
PL17399	1988	2664
PL17400	1991	7414
PL17401	1960	4523
PL17403	1993	5170
PL17405	1951	2924
PL17406	1990	2211
PL17408	1991	2211
PL17409		5170
PL17412	1991	5170
PL17418	1992	2863
PL17420	1990	5165
PL17421	1989	4534
PL17423	1993	5170
PL17428	1954	2735
PL17431	1992	5170
PL17436	1945	2415
PL17437	1992	1581
PL17438	1992	5170
PL17442	1987	5170
PL17446	1988	5153
PL17448	1991	6025
PL17454	1988	2956
PL17455	1991	2222
PL17456	1993	2830
PL17458	1934	1551
PL17466	1900	1583
PL17467	1962	7310
PL17468	1896	1583
PL17470	1994	2522
PL17471	1991	4521
PL17476	1988	2523
PL17481	1993	2811
PL17483	1992	3002
PL17486	1992	5153
PL17490	1991	4521
PL17491	1995	5170
PL17495	1989	3430
PL1750	1990	5145
PL17503	1959	2682
PL17507	12/5/1990	2413
PL17509	1996	141
PL1751	1876	1600
PL17514	1981	5244
PL17517	1988	5164
PL17519	1995	5170
PL1752	1948	2415
PL17520	1989	7020
PL17525	1991	5212
PL17530	1999	7220
PL17532	1987	7220
PL17534	1992	7220
PL17535	1989	5153
PL17541	1991	2040
PL17551	1992	5010
PL17552	1992	2125
PL17557	1993	5212
PL1756	1974	2020
PL17560	1994	3320
PL17562	1988	4521
PL17568	1990	2212
PL1757	1921	1600
PL17571	1988	2010
PL17572	1995	5170
PL17574	1990	5154
PL17577	1991	1930
PL17586	1990	2211
PL17587	1953	3614
PL17593	1994	5153
PL17597	1859	1722
PL17599	1990	5212
PL1760	1990	2911
PL17608	1986	1712
PL17616	1990	2523
PL17617	1949	2010
PL17618	1949	2415
PL17619	1990	5170
PL1762	2/23/1989	1822
PL17621	1991	5170
PL17623	1990	2521
PL17624	1990	1533
PL17630	1993	2812
PL17631	1982	4010
PL17633	1995	5170
PL17634	1993	5248
PL17635	1895	2222
PL17636	1945	2415
PL17637	1926	1551
PL17638	1992	4030
PL17639	1994	5170
PL1764	1907	2875
PL17641	1992	4521
PL17642	1994	2874
PL17645	1994	5155
PL17646	1956	2922
PL17648	1993	2811
PL17652	1990	2821
PL17653	1980	2875
PL17656	1988	1520
PL17657	1990	3162
PL17661	1994	5165
PL17664	1994	121
PL17665	1949	1551
PL17668	1975	3520
PL17673	1950	7420
PL17674	1991	5170
PL17679	1991	5166
PL17683	1994	2211
PL17684	1994	5170
PL17685	1989	1571
PL17699	1946	2415
PL17703	1986	1571
PL17709	1992	7220
PL17716	1953	1533
PL1772	1990	1511
PL17720	1958	1561
PL17721	1975	2682
PL17723	1991	4523
PL17724	1990	5170
PL17725	1995	4523
PL17727	1965	3614
PL17728	1945	1551
PL17731	1981	1551
PL17737	1992	5143
PL17738	1972	1551
PL17739	1990	5166
PL17741	1972	5170
PL17743	1989	1600
PL17745	1991	6021
PL17747	1993	4030
PL17748	1952	1533
PL17749	1992	4523
PL17750	1962	2640
PL17751	1989	1513
PL17753	1990	6025
PL17755	1991	3230
PL17756	1980	1551
PL17758	1991	1533
PL1776	1991	2522
PL17764	1987	2522
PL17767	1950	2222
PL17768	1994	5030
PL17769	1981	2956
PL17770	1962	4100
PL17771	1949	9000
PL17772	1990	4100
PL17774	1976	6021
PL17775	1993	4521
PL17777	1991	5131
PL17784	1995	7020
PL17786	1989	5170
PL17788	1991	1822
PL17789	1991	4521
PL17796	1946	1589
PL17797	1945	6021
PL17798	1976	7032
PL17799	1992	4030
PL17800	1993	5134
PL17802	1994	2523
PL17803	1990	3710
PL17808	1979	7310
PL17810	1995	4525
PL17812	1924	1592
PL17818	1988	7440
PL17821	1990	7413
PL1784	1982	3511
PL17845	1990	5153
PL17847	1995	5170
PL17850	8/12/1992	7430
PL17851	1990	7414
PL17852	1988	7220
PL17857	1946	2922
PL17858	1991	6311
PL17859	1975	5146
PL17860	1886	4100
PL17863	1992	7411
PL17865	1992	6523
PL17866	1241	1440
PL17872	1992	7020
PL17873	1995	5170
PL17875	1994	2663
PL17882	1991	5170
PL17883	1990	1824
PL17884	1995	4030
PL17885	1992	4030
PL17886	1970	1822
PL17888	1990	5170
PL17890	1951	5146
PL17891	1945	2051
PL17892	1975	5121
PL17894	1994	2417
PL17895	1950	6021
PL17898	1956	4100
PL17904	1977	4523
PL17905		1822
PL17906	1993	1513
PL17908	1978	4030
PL17909	1963	4525
PL1791	1947	1600
PL17911	1950	5212
PL17914	1994	1512
PL17916	1993	4100
PL17917	1950	4100
PL17918	1958	1822
PL17923	1953	5147
PL17927	1948	6021
PL1793	1952	5170
PL17932	1946	4521
PL17934	1960	4550
PL17937	1975	3614
PL17940		7220
PL17941	1993	4030
PL17942	1962	4010
PL17943	1994	2030
PL17944	1995	6021
PL17945		4030
PL17946	1953	2940
PL17948	1950	1533
PL17949	1972	2513
PL17959	1992	5170
PL17960	1995	5143
PL17963	1992	3110
PL17964	1971	4030
PL17965	1976	6021
PL17967		5170
PL17968	1968	5170
PL17975	1948	4531
PL17976	1992	1561
PL17978	1989	5170
PL17982	1995	4521
PL17983	1995	5119
PL17986	1997	1760
PL17987	1981	5146
PL17988	1951	2923
PL17990	1993	6340
PL17991	1822	1822
PL17992	1976	7020
PL17993	1991	7514
PL17994	1926	4524
PL17995	1970	6021
PL17996	1994	5153
PL17997	1991	9000
PL17998	1990	5211
PL18006	1894	2020
PL18009	1950	2522
PL18011	1972	3614
PL18012		1586
PL18014	1989	1586
PL18015	1992	1586
PL18018	1992	5164
PL18022	1991	5137
PL18024	12/12/1991	5248
PL18025	1988	1586
PL18026		1589
PL18052	1919	2940
PL18055	1963	6021
PL18057	1992	5152
PL18058	1996	5141
PL1806		1771
PL18071	1993	2521
PL18073	1995	2733
PL18085	1993	1571
PL18092	1974	8030
PL18093	1994	5151
PL18094	1991	4523
PL18095	1992	7220
PL18096	1976	6021
PL18098	1872	2651
PL18099	1975	2956
PL18100	1990	
PL18101	1990	1582
PL18103	1984	4521
PL18104	1990	5170
PL18108	1993	3542
PL18112	1989	5248
PL18118	1991	5134
PL18120	1991	5138
PL18124	1993	5170
PL18129	1990	5170
PL18136	1992	7420
PL18139	1990	5170
PL18142	1991	2523
PL18143	1987	5166
PL18145	1995	6521
PL18146	1994	6311
PL18147	1975	4521
PL18148	1990	5138
PL18149	1991	7032
PL1815	1990	5165
PL18150	1951	2442
PL18151	1945	3162
PL18152	1974	4030
PL18153		9000
PL18154	1981	3430
PL18156	1951	1951
PL18158	1950	6021
PL18159	1992	4030
PL18160	1976	4523
PL18161	1990	6021
PL18162	1976	6021
PL18163	1945	3430
PL18164	1986	4100
PL18166		4100
PL18167	1961	6021
PL18168	1993	5170
PL18169	1992	4100
PL18170	1945	6021
PL18171	1991	9000
PL18172	1994	2222
PL18173	1975	4030
PL18176	1960	4521
PL18177	1975	130
PL18180	1983	5211
PL18181	1975	4100
PL18182	1945	5153
PL18183	1995	7121
PL18184	1950	5523
PL18185	1934	3220
PL18187	1978	5170
PL18190	1993	2812
PL18192	1995	5010
PL18194	1991	2911
PL18195	1992	1584
PL18196	1991	7420
PL18197	1975	7310
PL18198	1992	4100
PL18200	1956	2954
PL18201	1983	9000
PL18202	1977	6021
PL18203	1947	6021
PL18204	1946	5153
PL18205	1920	5170
PL18206	1956	1754
PL18209	1948	2956
PL18210	1975	202
PL18211	1992	4100
PL18212	1953	3120
PL18213	1993	9220
PL18215	1993	5136
PL1822		2651
PL18220	1991	5170
PL18227	1994	2211
PL18230	1930	3520
PL18231	1979	4030
PL18232	1976	6021
PL18233		2052
PL18234	1995	4030
PL18235	1945	5227
PL18236	1950	3120
PL18237	1991	6311
PL18239	1991	2940
PL18240	1958	2952
PL18244	1996	2522
PL18247	1989	7260
PL18248	1957	3162
PL18249	1973	1511
PL18257	5/14/1991	5119
PL1826	1945	5170
PL18261	1968	2751
PL18262	1990	5143
PL18263		4100
PL18264	1992	3130
PL18267	1978	3612
PL18276	1992	2020
PL18279	1992	5135
PL18281	1938	3430
PL18282	1990	4542
PL18284	1991	5170
PL18290	1974	7220
PL18291	1950	4521
PL18292	1945	5118
PL18294	1990	2734
PL18295	1991	5139
PL18296	1945	4521
PL18297	1945	4030
PL18298	1991	2922
PL18299	1930	7310
PL1830	1951	5146
PL18300	1971	6021
PL18301	1948	5152
PL18303	1946	6021
PL18304	1953	6021
PL18305	1950	3120
PL18306	1946	5211
PL18308	1994	6025
PL18309	1994	6523
PL1831	1951	1754
PL18310	1949	9211
PL18312	1953	4521
PL18315	1988	2874
PL18318	1993	5151
PL18322	1989	5030
PL18323	1992	2523
PL18324	1993	4521
PL18325	1989	7020
PL18328	1990	5170
PL18329	1982	2524
PL18331	1994	5170
PL18332	1992	5170
PL18333	1925	2682
PL18334	1992	4100
PL18336	1969	7310
PL18337	1992	9000
PL18338	1976	6021
PL1834	1992	2923
PL18340	1994	2862
PL18343	1990	1533
PL18344	1968	8030
PL18345	1946	3420
PL18346	1990	5135
PL1835	1963	3511
PL18350	1995	6420
PL18353	1995	2523
PL18354	1991	1588
PL18355	1994	5153
PL18356	1948	7484
PL18363	1990	5170
PL18370	1996	2442
PL18372	1993	5170
PL18373	1905	4100
PL18374	1950	6021
PL18375	1991	2221
PL18386	1953	5170
PL18387	1981	7032
PL18394	1991	1513
PL18395	1992	7414
PL18396	1957	2420
PL18397	1991	5010
PL18398	1952	7310
PL18399	1955	7310
PL18400	1945	7310
PL18401	1949	4521
PL18402	1991	5170
PL18404	1946	2441
PL18406	1995	4030
PL18407	1992	1561
PL18408	1970	7032
PL18409	1976	6021
PL18410	1894	1591
PL18411	1986	9000
PL18412	1962	4030
PL18413	1982	5170
PL18414	1991	4524
PL18415	1994	5170
PL18417	1955	2830
PL18419	1869	5211
PL1842	1991	1543
PL18420	1983	5227
PL18421	1993	4521
PL18422	1950	1822
PL18424	1952	2914
PL18425	1965	7230
PL18427	1992	9133
PL18429	1983	2874
PL18430	1991	5138
PL18431	1993	4100
PL18432	1994	5113
PL18433	1988	2211
PL18437	1991	2123
PL18438	1991	5144
PL18442	1993	2664
PL18443	1950	2922
PL18445	1987	2416
PL18446	1993	5170
PL18451	1995	5020
PL18453	1994	130
PL18458	1992	2523
PL1846	1991	2630
PL18460	1954	9000
PL18461	1895	2922
PL18462	1995	7132
PL18464	1879	1583
PL18465	1993	2852
PL18466	1992	6340
PL18467	1945	4521
PL18468	1950	5247
PL18471	1974	6323
PL18474	1991	1561
PL18476	1993	1598
PL1848	1991	5170
PL18485	1997	5030
PL18486	1994	5138
PL18489	1992	5170
PL1849	1897	2430
PL18490	1993	7414
PL18491	1994	6311
PL18492	1949	7420
PL18493	1976	4030
PL18497	1992	7032
PL18498	1919	7310
PL18499	1994	121
PL18500	1973	7020
PL18501	1991	6021
PL18502	1995	4523
PL18503	1993	1511
PL18504	1990	2811
PL18505	1991	4100
PL18506	1970	8030
PL18507	1953	1930
PL18508	1976	6021
PL18511	1991	2221
PL18512	1990	6021
PL18513	1994	5154
PL18514	1960	7032
PL18515	1919	5211
PL18516	1945	1430
PL18517		7032
PL18519	1990	6025
PL18521		5540
PL18522	1968	3110
PL18523	1987	4521
PL18524	1970	4030
PL18526	1990	2212
PL18532	1992	1582
PL18533	1993	7032
PL18534	1972	2952
PL18536	1951	1512
PL18537	1946	2872
PL18538	1963	4030
PL18539	1993	5248
PL1854	1965	2651
PL18542	1945	5211
PL18543	1989	7032
PL18544	1994	7032
PL18550	1996	7440
PL18551	1992	2972
PL18558	1983	5227
PL1856	1975	1551
PL18560	1987	4521
PL18561	1952	2924
PL18563	1991	6021
PL18564	1945	6321
PL18565	1949	8030
PL18566	1936	6322
PL18572	1991	7440
PL18580	1946	3110
PL18582	1991	6312
PL18583	1991	1581
PL18584	1990	5170
PL18585	1994	3110
PL18586	1948	7420
PL18587	1995	6523
PL18588	1956	7310
PL18589	1988	4521
PL18591	12/7/1988	5164
PL18592	1995	4533
PL18593		6021
PL18594	1956	7032
PL18596	1938	2010
PL18598		7032
PL18599	1965	5156
PL18611	1994	2121
PL1862	1991	1596
PL18624	1994	5138
PL18627	1994	8520
PL18633	1994	5153
PL18635	1991	2451
PL18641	1991	5170
PL18644	1990	5030
PL18651	1991	3614
PL18652	1991	5248
PL18659	1989	2414
PL1866	1974	2651
PL18660	1958	8030
PL18662	1950	7420
PL18663	1995	2661
PL18665	1993	7420
PL18666	1991	3613
PL18668		5170
PL1867	1994	5118
PL18670	1992	1533
PL18671	1990	2661
PL18674	1946	2222
PL18676	1937	5170
PL18677	1995	5247
PL18678	1991	1532
PL18680	1992	5151
PL18681	1951	4534
PL18682	1991	1823
PL18683	1990	1511
PL18684		7032
PL18685	1995	5118
PL18687	1979	7310
PL18688	1963	7310
PL18689	1991	3320
PL18690	1994	7414
PL18691	1951	7310
PL18692	1977	4521
PL18693	1954	1930
PL18695	1992	4521
PL18696	1958	1411
PL18698	1995	2513
PL18700	1972	4030
PL18701	1975	7032
PL18702	1975	9000
PL18704	1983	4100
PL18705	1949	4523
PL18706	1964	5123
PL18708	1993	7484
PL18709	1968	1551
PL18710	1961	5123
PL18711	1990	4100
PL18712	1951	141
PL18713	1992	2661
PL18714		9000
PL18715	1980	5157
PL18716	1977	2863
PL18717	1948	6340
PL18718	1862	7310
PL18719	1992	4523
PL18720	1969	3612
PL18724	1954	5119
PL18725	1995	5143
PL18727	1978	1551
PL18728	1951	2626
PL18730	1978	4521
PL18731	1919	3543
PL18732	1992	5137
PL18733	1857	2621
PL18734	1966	7220
PL18735	1945	2952
PL18736	1975	2952
PL18737	1990	5131
PL18738	1996	6521
PL18741	1994	2523
PL18748	1956	5123
PL18749	1979	6025
PL18754	1993	1571
PL18757	1995	2812
PL18758		5151
PL18759	1993	5170
PL18763	1945	6021
PL18764	1969	2030
PL18765	1688	8511
PL18767	1990	5170
PL18768	1995	2924
PL18770	1986	1551
PL18773	1994	5155
PL18775	1994	6523
PL18776	1986	7310
PL18778	1953	4521
PL18780	1951	2875
PL18781	1992	4030
PL18782	1991	1561
PL18784	1991	4523
PL18786	1992	2416
PL18787	1993	4100
PL18788	1993	112
PL18789	1996	5131
PL18790	1987	5153
PL18793	1993	5154
PL18794	1955	3420
PL18795	1990	5141
PL1880	1991	6521
PL18804	1989	5170
PL18805	1994	7020
PL18807	1954	7310
PL18808	1992	4534
PL18810	1956	1582
PL18811	1993	4100
PL18818	1964	1421
PL1882	1990	4521
PL18825	1991	9211
PL18827	1993	2812
PL18832	1992	2923
PL18838	1945	1930
PL18845	1992	5170
PL18847	1886	2112
PL18851		5170
PL18852	1992	1571
PL18853	1970	4010
PL18854	1950	8030
PL18855	1988	4521
PL18857	1994	6311
PL18858		5170
PL18859	1975	1411
PL18860	1992	5170
PL18861	1994	5155
PL18863		4531
PL18864		7260
PL18865	1979	4100
PL18866	1949	2442
PL18867	1993	5010
PL18868	1945	7310
PL18869	1951	7310
PL18870	1979	7310
PL18871	1954	7310
PL18875	1992	9000
PL18876	1961	7310
PL18877	1976	1412
PL18878	1994	130
PL18879	1991	6312
PL18880	1951	3630
PL18881	1957	7032
PL18882	1993	9000
PL18885	1975	7032
PL18886	1992	4100
PL18891	1959	7420
PL18892	1991	4030
PL18893	1993	4100
PL18894	1992	4030
PL18895	1845	3663
PL18896	1975	4030
PL18897	1946	6021
PL18898	1968	6021
PL18899	1993	4100
PL18900	1991	4030
PL18901	1977	7020
PL18902	1964	6025
PL18903		6021
PL18904	1976	6021
PL18905	1988	1421
PL18909	1995	5170
PL18910	1992	4521
PL18911		7032
PL18912	1991	7032
PL18914	1991	7220
PL18915	1990	7032
PL18916	1993	5212
PL18917	1977	7032
PL18918	1969	1551
PL18920	1918	8030
PL18921	1906	8030
PL18922	1991	7484
PL18923	1989	5134
PL18924	1990	5170
PL18925	1992	4100
PL18926	1961	4550
PL1893	1945	1724
PL18948	1990	5141
PL1895	1990	1585
PL18951	1946	7310
PL18952	1951	7310
PL18953	1992	4030
PL18954	1995	7032
PL18956	1995	6330
PL18957	1992	4523
PL18958	1954	8030
